SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
532998,LOTUS EYE   ,B ,Q,11.00,11.00,10.90,10.90,10.90,10.95,19,4600,50214.00,
533001,SOMI CONVEY ,B ,Q,25.00,26.35,24.05,24.85,25.60,25.15,97,8185,200534.00,
533006,BIRLA COTSYN,B ,Q,0.12,0.12,0.11,0.11,0.12,0.12,598,877611,100060.00,
533007,LGB FORGE   ,B ,Q,3.20,3.53,3.20,3.50,3.49,3.28,76,19008,65105.00,
533008,OCL IRON&ST ,B ,Q,20.05,21.10,20.05,21.10,21.10,19.95,6,2066,41665.00,
533012,LANDMRK PRO ,B ,Q,4.50,4.50,4.50,4.50,4.50,4.34,2,400,1800.00,
533014,SICAGEN IND ,B ,Q,13.91,14.90,13.91,14.55,14.52,14.13,54,7686,109606.00,
533015,NUTEK INDIA ,B ,Q,0.71,0.71,0.61,0.65,0.65,0.69,552,87895,57059.00,
533016,AUSTRAL COKE,T ,Q,0.55,0.57,0.55,0.57,0.57,0.55,54,64916,36141.00,
533017,RESURGERE   ,B ,Q,1.38,1.64,1.37,1.60,1.60,1.37,104,83348,127663.00,
533019,SIMPLEX PAP ,B ,Q,3.80,3.80,3.80,3.80,3.80,3.99,4,28,106.00,
533022,20 MICRONS  ,B ,Q,30.25,31.50,30.20,30.80,30.80,30.25,341,56250,1710172.00,
533023,WABCO       ,B ,Q,4689.25,4697.75,4608.20,4631.10,4625.00,4669.25,261,368,1707519.00,
533029,ALKALI      ,B ,Q,19.30,20.00,19.30,20.00,20.00,19.00,4,1100,21580.00,
533033,ISGEC       ,B ,Q,4898.65,4898.65,4762.60,4793.30,4793.30,4821.70,217,595,2869504.00,
533047,INDIAN MET  ,B ,Q,218.50,222.80,210.75,217.15,220.50,216.50,204,1553,337467.00,
533056,VEDAVAAG    ,B ,Q,10.90,10.90,10.56,10.60,10.60,10.95,20,2108,22345.00,
533065,REISIX TENR ,B ,Q,0.36,0.36,0.34,0.35,0.35,0.35,16,14221,4908.00,
533068,ARROW TEX   ,B ,Q,25.00,25.35,24.25,25.35,25.35,24.15,358,46580,1158355.00,
533078,MANJEERA    ,B ,Q,53.40,53.45,50.35,50.35,50.35,52.95,111,5012,258581.00,
533080,MOLDTKPACK  ,B ,Q,222.05,225.00,218.20,223.05,223.05,220.15,533,20374,4502618.00,
533083,RISHABHDEV  ,B ,Q,2.14,2.14,2.14,2.14,2.14,2.04,15,8004,17128.00,
533088,MAH HOLIDAY ,B ,Q,252.00,256.00,250.30,254.00,254.00,251.50,549,7385,1871614.00,
533090,EXCEL INFO  ,B ,Q,23.30,23.30,22.25,22.80,22.60,22.55,24,303,6896.00,
533093,RAJ OIL     ,T ,Q,1.55,1.57,1.53,1.54,1.54,1.57,33,28729,44827.00,
533095,BENGLA& ASM ,B ,Q,545.00,576.20,542.10,558.90,558.90,557.05,435,4425,2439202.00,
533096,ADANI POWER ,A ,Q,42.65,44.50,42.65,44.35,44.35,43.05,4825,866203,38025758.00,
533098,NHPC        ,A ,Q,18.95,18.95,18.65,18.80,18.80,18.85,957,413241,7751488.00,
533100,PREMIER ENER,T ,Q,15.00,15.00,14.26,14.26,14.26,15.01,4,1150,16510.00,
533101,SURYAMBA SP ,T ,Q,40.10,41.00,40.10,41.00,41.00,42.00,8,253,10371.00,
533103,JINDALCOTEX ,B ,Q,13.95,13.95,12.65,12.74,12.74,13.19,138,6770,87218.00,
533104,GLOBUS SPR  ,B ,Q,66.55,67.45,66.50,66.60,66.50,66.65,34,520,34827.00,
533106,OIL INDIA   ,A ,Q,567.00,572.50,565.40,568.00,567.00,565.30,523,12785,7262849.00,
533107,PIPAVAVDOC  ,A ,Q,39.70,40.50,39.70,39.90,39.90,40.10,1643,140721,5639917.00,
533108,BHILWRA TEC ,B ,Q,7.26,7.26,7.25,7.26,7.25,7.25,8,145,1051.00,
533109,EURO MULTI  ,B ,Q,2.70,2.70,2.57,2.57,2.57,2.70,6,2469,6663.00,
533110,SH PRECOTED ,B ,Q,3.60,4.00,3.60,3.94,3.90,3.69,166,7744,29715.00,
533121,SQSBFSI     ,B ,Q,668.00,668.00,652.00,655.85,655.85,662.25,189,1366,898259.00,
533122,RTNPOWER    ,A ,Q,9.66,9.91,9.57,9.78,9.78,9.63,650,247804,2411159.00,
533137,DEN NETWORK ,A ,Q,133.70,135.00,132.00,132.70,133.00,134.20,655,15126,2009064.00,
533138,ASTEC LIFE  ,B ,Q,99.00,100.65,98.40,98.75,98.50,98.65,787,19674,1953933.00,
533144,COX KINGS   ,A ,Q,288.30,290.80,285.25,288.30,288.30,287.00,1209,24876,7156363.00,
533146,DLINK IND   ,B ,Q,152.30,167.70,148.85,163.25,163.25,151.50,3752,110647,17751324.00,
533148,JSW ENERGY  ,A ,Q,99.70,103.90,98.55,102.30,102.30,99.55,5801,828553,84808814.00,
533149,ESSAR SECU  ,B ,Q,40.00,40.00,39.00,39.50,39.50,38.75,14,482,18829.00,
533150,GODREJ PROP ,A ,Q,256.05,268.90,256.05,257.70,257.70,249.60,4147,82114,21479475.00,
533151,D B CORP    ,A ,Q,380.00,389.00,380.00,387.35,388.90,380.70,308,3097,1197273.00,
533152,MBL INFRA   ,B ,Q,398.25,400.00,393.30,393.95,393.50,390.95,213,3160,1250090.00,
533154,INFINITE    ,B ,Q,145.95,149.50,145.30,146.10,146.10,145.95,418,6111,900376.00,
533155,JUBL FOOD   ,A ,Q,1347.00,1351.90,1326.00,1333.40,1336.90,1343.10,856,3721,4967885.00,
533156,VASCON ENG  ,B ,Q,22.50,23.30,22.10,22.15,22.15,22.05,14,452,10287.00,
533157,SYNCOM HEAL ,B ,Q,7.01,7.20,6.91,6.96,6.91,7.09,274,38605,271952.00,
533158,THANGAMAYIL ,B ,Q,217.50,230.00,217.50,227.15,227.00,216.55,116,2403,538230.00,
533160,D B REALTY  ,B ,Q,58.10,60.50,57.90,58.40,58.40,58.45,1033,45555,2682364.00,
533161,EMMBI       ,B ,Q,15.40,15.40,14.50,14.75,14.93,14.94,73,22949,339511.00,
533162,HATHWAY CAB ,A ,Q,346.10,349.90,343.10,348.90,348.90,346.10,282,2608,908498.00,
533163,ARSS INFRA  ,B ,Q,37.95,37.95,37.10,37.30,37.10,37.35,132,4197,157506.00,
533164,TEXMO PIPES ,B ,Q,14.45,14.80,14.30,14.45,14.50,14.75,219,32444,470766.00,
533166,SUNDARAMMUL ,B ,Q,2.33,2.33,2.22,2.33,2.33,2.22,164,275158,640489.00,
533167,CORO ENGG   ,B ,Q,45.00,45.00,43.00,43.95,43.20,45.20,105,11566,509633.00,
533168,ROSSELL IND ,B ,Q,89.80,91.95,88.50,89.20,88.50,85.80,644,10366,936584.00,
533169,MAN INFRA   ,B ,Q,31.00,31.55,30.30,30.45,30.45,30.75,935,87116,2675214.00,
533170,TAMBOLI CAP ,B ,Q,42.00,42.00,40.40,40.60,41.35,41.70,94,4041,164530.00,
533171,UNITED BANK ,B ,Q,40.50,40.65,40.00,40.50,40.55,40.15,398,41337,1667655.00,
533176,DQ ENT      ,B ,Q,26.20,26.75,25.65,25.90,25.90,26.35,238,106105,2750433.00,
533177,IL&FS TRANS ,A ,Q,189.00,189.90,183.60,185.40,185.40,185.85,1695,49216,9193317.00,
533178,PRADIPOVERS ,B ,Q,2.24,2.24,1.85,1.98,1.98,1.93,59,104946,199600.00,
533179,PERSISTENT  ,A ,Q,1650.00,1655.00,1630.10,1631.30,1635.00,1642.30,703,3368,5533468.00,
533180,SGJHL       ,B ,Q,26.45,26.80,26.15,26.40,26.40,26.40,112,6636,175971.00,
533181,INTRASOFT   ,B ,Q,59.00,59.10,56.20,56.30,56.90,58.85,99,3474,200657.00,
533189,GOENKA DIAM ,Z ,Q,1.79,1.79,1.64,1.64,1.64,1.72,267,501439,838466.00,
533192,KCP SUGAR IN,B ,Q,23.50,24.15,23.15,23.80,24.15,23.55,391,144847,3427343.00,
533193,KIRLOSKAR EL,B ,Q,27.00,29.00,26.10,28.60,29.00,27.05,78,4263,116811.00,
533200,TALWALKAR   ,B ,Q,286.40,290.95,281.85,287.55,287.55,286.45,2254,125197,35927892.00,
533202,NITESH EST  ,B ,Q,10.85,10.94,10.25,10.26,10.26,10.45,159,21512,224355.00,
533203,TARAPUR TRA ,B ,Q,6.21,7.24,6.21,7.24,7.24,6.31,4,110,786.00,
533204,MANDHANA    ,B ,Q,279.70,279.70,277.00,278.30,278.30,279.30,281,55691,15489702.00,
533206,SJVN        ,A ,Q,24.00,24.05,23.80,23.85,23.85,23.90,298,60858,1454339.00,
533207,JPINFRATEC  ,A ,Q,21.35,21.70,21.20,21.50,21.50,21.00,878,167390,3593711.00,
533208,EMAMI PAPER ,B ,Q,42.75,45.50,42.75,45.50,45.50,45.00,8,190,8429.00,
533210,KRITI NUTRI ,B ,Q,4.35,4.50,4.30,4.33,4.50,4.48,18,10101,43794.00,
533211,PARAB DRUGS ,B ,Q,8.90,8.93,8.46,8.65,8.65,8.85,50,3440,29922.00,
533212,GKB OPHTHA  ,B ,Q,36.55,40.20,36.55,39.95,40.20,40.60,8,52,1941.00,
533216,TECHNOFAB   ,B ,Q,131.05,131.05,131.00,131.00,131.00,130.00,4,1005,131655.00,
533217,HMVL        ,B ,Q,206.80,210.00,201.80,203.05,202.55,203.90,279,13737,2861564.00,
533218,EMAMI INFRA ,B ,Q,31.45,32.25,31.20,31.70,31.70,31.85,42,1067,33829.00,
533219,SHRIASTER   ,B ,Q,8.00,8.39,7.04,7.36,8.39,7.99,32,2228,16077.00,
533227,ASIAN HTL E ,B ,Q,172.80,173.05,172.80,173.00,173.00,172.00,10,101,17463.00,
533228,SKS MICRO   ,A ,Q,399.40,404.10,393.60,400.80,400.80,397.40,6882,192452,76958193.00,
533229,BAJAJ CORP  ,B ,Q,344.40,352.00,341.00,351.10,351.00,341.65,1227,23973,8350378.00,
533230,HDFCMFGETF  ,E ,Q,2556.00,2580.00,2531.00,2533.36,2533.35,2552.70,72,73,186061.00,
533239,PRAKASHSTL  ,B ,Q,128.95,128.95,124.50,126.60,125.50,119.40,250,12334,1557753.00,
533248,GPPL        ,A ,Q,191.75,193.25,186.60,189.60,189.60,190.50,6055,182467,34636573.00,
533252,WELSPUN INV ,B ,Q,38.50,38.50,38.50,38.50,38.50,36.15,4,300,11550.00,
533257,INDOSOLAR   ,B ,Q,5.68,5.95,5.60,5.65,5.62,5.75,143,21504,121711.00,
533258,TIRUPATI IN ,B ,Q,9.93,9.99,9.69,9.81,9.90,9.91,55,9129,90233.00,
533259,MICROSECFIN ,B ,Q,79.90,79.90,74.00,76.60,77.00,79.25,179,7016,537330.00,
533260,CAREERP     ,B ,Q,150.00,177.05,140.40,170.35,170.35,147.55,21501,634364,106349187.00,
533261,EROS MEDIA  ,B ,Q,372.00,381.50,368.10,377.90,377.90,371.90,4097,69740,26124732.00,
533262,RAMKY INFRA ,B ,Q,49.70,49.80,48.30,48.60,48.70,48.90,119,3011,147814.00,
533263,GREENPOWER  ,B ,Q,15.50,15.85,15.20,15.70,15.70,15.35,437,84654,1306849.00,
533264,ELECTROSTEEL,B ,Q,4.50,4.50,4.34,4.37,4.40,4.44,151,93757,410974.00,
